price,date,split_ratio,tri,shares_owned,dividend_value,
1.24,1990-12-13,1,304.78,246.1,,
1.21,1990-12-14,1,298.28,246.1,,
1.22,1990-12-17,1,300.15,246.1,,
1.28,1990-12-18,1,316,246.1,,
1.27,1990-12-19,1,313.24,246.1,,
1.34,1990-12-20,1,329.09,246.1,,
1.37,1990-12-21,1,336.57,246.1,,
1.34,1990-12-24,1,329.09,246.1,,
1.33,1990-12-26,1,327.22,246.1,,
1.32,1990-12-27,1,325.35,246.1,,
1.31,1990-12-28,1,321.61,246.1,,
1.31,1990-12-31,1,321.61,246.1,,
1.32,1991-01-02,1,325.35,246.1,,
1.31,1991-01-03,1,321.61,246.1,,
1.31,1991-01-04,1,323.48,246.1,,
1.31,1991-01-07,1,323.48,246.1,,
1.31,1991-01-08,1,323.48,246.1,,
1.38,1991-01-09,1,338.44,246.1,,
1.43,1991-01-10,1,352.5,246.1,,
1.43,1991-01-11,1,351.53,246.1,,
1.41,1991-01-14,1,345.92,246.1,,
1.42,1991-01-15,1,349.66,246.1,,
1.51,1991-01-16,1,372.1,246.1,,
1.56,1991-01-17,1,383.32,246.1,,
1.53,1991-01-18,1,375.84,246.1,,
1.54,1991-01-21,1,379.58,246.1,,
1.56,1991-01-22,1,383.32,246.1,,
1.57,1991-01-23,1,387.06,246.1,,
1.58,1991-01-24,1,389.9,246.1,,
1.63,1991-01-25,1,400.15,246.1,,
1.66,1991-01-28,1,407.63,246.1,,
1.63,1991-01-29,1,402.02,246.1,,
1.69,1991-01-30,1,415.1,246.1,,
1.69,1991-01-31,1,415.1,246.1,,
1.69,1991-02-01,1,416.97,246.1,,
1.68,1991-02-04,1,413.23,246.1,,
1.76,1991-02-05,1,431.93,246.1,,
1.73,1991-02-06,1,425.43,246.1,,
1.76,1991-02-07,1,431.93,246.1,,
1.82,1991-02-08,1,447.86,246.1,,
1.87,1991-02-11,1,459.08,246.1,,
1.82,1991-02-12,1,448.76,246.1,,
1.82,1991-02-13,1,448.76,246.1,,
1.74,1991-02-14,1,427.3,246.1,,
1.76,1991-02-15,1,432.99,246.7,0.0043,
1.83,1991-02-19,1,450.8,246.7,,
1.86,1991-02-20,1,458.31,246.7,,
1.8,1991-02-21,1,443.28,246.7,,
1.82,1991-02-22,1,448.92,246.7,,
1.77,1991-02-25,1,435.77,246.7,,
1.77,1991-02-26,1,437.65,246.7,,
1.77,1991-02-27,1,437.65,246.7,,
1.74,1991-02-28,1,430.14,246.7,,
1.76,1991-03-01,1,433.89,246.7,,
1.78,1991-03-04,1,438.63,246.7,,
1.92,1991-03-05,1,474.31,246.7,,
1.92,1991-03-06,1,473.34,246.7,,
2.05,1991-03-07,1,505.27,246.7,,
1.98,1991-03-08,1,488.36,246.7,,
1.93,1991-03-11,1,477.09,246.7,,
1.91,1991-03-12,1,472.44,246.7,,
2.02,1991-03-13,1,497.76,246.7,,
1.99,1991-03-14,1,490.24,246.7,,
2.02,1991-03-15,1,497.76,246.7,,
2.06,1991-03-18,1,509.03,246.7,,
2.12,1991-03-19,1,522.17,246.7,,
2.06,1991-03-20,1,509.03,246.7,,
1.97,1991-03-21,1,486.49,246.7,,
1.93,1991-03-22,1,475.22,246.7,,
1.96,1991-03-25,1,484.61,246.7,,
2.13,1991-03-26,1,525.93,246.7,,
2.11,1991-03-27,1,520.3,246.7,,
2.07,1991-03-28,1,510.9,246.7,,
2.09,1991-04-01,1,514.66,246.7,,
2.22,1991-04-02,1,546.59,246.7,,
2.13,1991-04-03,1,525.93,246.7,,
2.18,1991-04-04,1,537.2,246.7,,
2.11,1991-04-05,1,521.2,246.7,,
2.13,1991-04-08,1,525.93,246.7,,
2.09,1991-04-09,1,516.54,246.7,,
2.04,1991-04-10,1,502.41,246.7,,
2.16,1991-04-11,1,533.44,246.7,,
2.19,1991-04-12,1,539.08,246.7,,
1.9,1991-04-15,1,467.7,246.7,,
1.96,1991-04-16,1,482.73,246.7,,
1.93,1991-04-17,1,475.22,246.7,,
1.86,1991-04-18,1,458.31,246.7,,
1.82,1991-04-19,1,448.02,246.7,,
1.87,1991-04-22,1,462.07,246.7,,
1.87,1991-04-23,1,462.07,246.7,,
1.85,1991-04-24,1,456.43,246.7,,
1.78,1991-04-25,1,439.53,246.7,,
1.79,1991-04-26,1,440.5,246.7,,
1.77,1991-04-29,1,437.65,246.7,,
1.68,1991-04-30,1,413.23,246.7,,
1.44,1991-05-01,1,355,246.7,,
1.49,1991-05-02,1,368.15,246.7,,
1.49,1991-05-03,1,368.15,246.7,,
1.53,1991-05-06,1,377.54,246.7,,
1.54,1991-05-07,1,380.4,246.7,,
1.52,1991-05-08,1,373.79,246.7,,
1.55,1991-05-09,1,381.3,246.7,,
1.56,1991-05-10,1,385.06,246.7,,
1.61,1991-05-13,1,396.33,246.7,,
1.63,1991-05-14,1,401.96,246.7,,
1.54,1991-05-15,1,379.42,246.7,,
1.49,1991-05-16,1,368.15,246.7,,
1.43,1991-05-17,1,353.12,246.7,,
1.35,1991-05-20,1,334.43,247.49,0.0043,
1.38,1991-05-21,1,341.98,247.49,,
1.41,1991-05-22,1,349.54,247.49,,
1.38,1991-05-23,1,341.08,247.49,,
1.4,1991-05-24,1,346.74,247.49,,
1.4,1991-05-28,1,347.65,247.49,,
1.44,1991-05-29,1,355.21,247.49,,
1.45,1991-05-30,1,359.97,247.49,,
1.44,1991-05-31,1,355.21,247.49,,
1.5,1991-06-03,1,372.21,247.49,,
1.5,1991-06-04,1,371.31,247.49,,
1.47,1991-06-05,1,362.77,247.49,,
1.42,1991-06-06,1,352.41,247.49,,
1.41,1991-06-07,1,348.63,247.49,,
1.4,1991-06-10,1,347.65,247.49,,
1.36,1991-06-11,1,337.3,247.49,,
1.29,1991-06-12,1,320.29,247.49,,
1.29,1991-06-13,1,318.4,247.49,,
1.26,1991-06-14,1,310.85,247.49,,
1.28,1991-06-17,1,317.42,247.49,,
1.29,1991-06-18,1,318.4,247.49,,
1.27,1991-06-19,1,315.53,247.49,,
1.28,1991-06-20,1,317.42,247.49,,
1.28,1991-06-21,1,317.42,247.49,,
1.27,1991-06-24,1,315.53,247.49,,
1.29,1991-06-25,1,320.29,247.49,,
1.31,1991-06-26,1,324.98,247.49,,
1.3,1991-06-27,1,321.2,247.49,,
1.27,1991-06-28,1,313.64,247.49,,
1.3,1991-07-01,1,321.2,247.49,,
1.29,1991-07-02,1,319.31,247.49,,
1.32,1991-07-03,1,325.96,247.49,,
1.39,1991-07-05,1,344.86,247.49,,
1.43,1991-07-08,1,353.32,247.49,,
1.43,1991-07-09,1,354.3,247.49,,
1.44,1991-07-10,1,357.1,247.49,,
1.43,1991-07-11,1,353.32,247.49,,
1.43,1991-07-12,1,353.32,247.49,,
1.39,1991-07-15,1,343.87,247.49,,
1.34,1991-07-16,1,330.65,247.49,,
1.3,1991-07-17,1,321.2,247.49,,
1.37,1991-07-18,1,339.19,247.49,,
1.4,1991-07-19,1,347.65,247.49,,
1.4,1991-07-22,1,347.65,247.49,,
1.37,1991-07-23,1,340.09,247.49,,
1.37,1991-07-24,1,340.09,247.49,,
1.38,1991-07-25,1,341.98,247.49,,
1.37,1991-07-26,1,339.19,247.49,,
1.39,1991-07-29,1,343.87,247.49,,
1.42,1991-07-30,1,351.43,247.49,,
1.41,1991-07-31,1,349.54,247.49,,
1.5,1991-08-01,1,371.31,247.49,,
1.53,1991-08-02,1,377.88,247.49,,
1.48,1991-08-05,1,366.55,247.49,,
1.51,1991-08-06,1,374.1,247.49,,
1.54,1991-08-07,1,380.75,247.49,,
1.54,1991-08-08,1,381.66,247.49,,
1.55,1991-08-09,1,383.55,247.49,,
1.58,1991-08-12,1,391.11,247.49,,
1.63,1991-08-13,1,404.33,247.49,,
1.68,1991-08-14,1,414.76,247.49,,
1.63,1991-08-15,1,402.44,247.49,,
1.63,1991-08-16,1,402.44,247.49,,
1.55,1991-08-19,1,383.63,248.18,0.0043,
1.56,1991-08-20,1,387.43,248.18,,
1.65,1991-08-21,1,408.32,248.18,,
1.66,1991-08-22,1,412.12,248.18,,
1.62,1991-08-23,1,402.62,248.18,,
1.62,1991-08-26,1,402.62,248.18,,
1.65,1991-08-27,1,410.22,248.18,,
1.63,1991-08-28,1,404.52,248.18,,
1.62,1991-08-29,1,402.62,248.18,,
1.62,1991-08-30,1,402.62,248.18,,
1.61,1991-09-03,1,398.83,248.18,,
1.58,1991-09-04,1,391.23,248.18,,
1.56,1991-09-05,1,387.43,248.18,,
1.58,1991-09-06,1,391.23,248.18,,
1.63,1991-09-09,1,404.52,248.18,,
1.53,1991-09-10,1,380.82,248.18,,
1.55,1991-09-11,1,383.63,248.18,,
1.55,1991-09-12,1,384.62,248.18,,
1.49,1991-09-13,1,369.43,248.18,,
1.45,1991-09-16,1,358.94,248.18,,
1.5,1991-09-17,1,372.24,248.18,,
1.53,1991-09-18,1,380.82,248.18,,
1.52,1991-09-19,1,377.93,248.18,,
1.55,1991-09-20,1,384.62,248.18,,
1.52,1991-09-23,1,376.04,248.18,,
1.54,1991-09-24,1,381.73,248.18,,
1.55,1991-09-25,1,383.63,248.18,,
1.53,1991-09-26,1,379.83,248.18,,
1.5,1991-09-27,1,372.24,248.18,,
1.52,1991-09-30,1,376.04,248.18,,
1.55,1991-10-01,1,385.53,248.18,,
1.52,1991-10-02,1,377.93,248.18,,
1.46,1991-10-03,1,362.74,248.18,,
1.48,1991-10-04,1,366.54,248.18,,
1.47,1991-10-07,1,365.63,248.18,,
1.48,1991-10-08,1,366.54,248.18,,
1.47,1991-10-09,1,364.64,248.18,,
1.46,1991-10-10,1,362.74,248.18,,
1.48,1991-10-11,1,368.44,248.18,,
1.53,1991-10-14,1,378.92,248.18,,
1.61,1991-10-15,1,398.83,248.18,,
1.64,1991-10-16,1,406.42,248.18,,
1.6,1991-10-17,1,397.91,248.18,,
1.68,1991-10-18,1,417.82,248.18,,
1.68,1991-10-21,1,415.92,248.18,,
1.67,1991-10-22,1,414.02,248.18,,
1.63,1991-10-23,1,403.61,248.18,,
1.6,1991-10-24,1,396.01,248.18,,
1.57,1991-10-25,1,389.33,248.18,,
1.58,1991-10-28,1,391.23,248.18,,
1.58,1991-10-29,1,393.13,248.18,,
1.52,1991-10-30,1,377.93,248.18,,
1.58,1991-10-31,1,391.23,248.18,,
1.56,1991-11-01,1,387.43,248.18,,
1.52,1991-11-04,1,377.93,248.18,,
1.49,1991-11-05,1,370.34,248.18,,
1.47,1991-11-06,1,364.64,248.18,,
1.52,1991-11-07,1,377.93,248.18,,
1.63,1991-11-08,1,404.52,248.18,,
1.65,1991-11-11,1,408.32,248.18,,
1.67,1991-11-12,1,414.02,248.18,,
1.66,1991-11-13,1,411.21,248.18,,
1.68,1991-11-14,1,415.92,248.18,,
1.53,1991-11-15,1,379.83,248.18,,
1.6,1991-11-18,1,397.99,248.84,0.0043,
1.57,1991-11-19,1,391.28,248.84,,
1.55,1991-11-20,1,385.55,248.84,,
1.56,1991-11-21,1,389.37,248.84,,
1.57,1991-11-22,1,391.28,248.84,,
1.57,1991-11-25,1,391.28,248.84,,
1.58,1991-11-26,1,393.18,248.84,,
1.56,1991-11-27,1,389.37,248.84,,
1.56,1991-11-29,1,387.46,248.84,,
1.59,1991-12-02,1,395.09,248.84,,
1.55,1991-12-03,1,385.55,248.84,,
1.55,1991-12-04,1,385.55,248.84,,
1.53,1991-12-05,1,381.73,248.84,,
1.5,1991-12-06,1,372.19,248.84,,
1.51,1991-12-09,1,375.09,248.84,,
1.51,1991-12-10,1,375.09,248.84,,
1.5,1991-12-11,1,374.1,248.84,,
1.51,1991-12-12,1,377,248.84,,
1.55,1991-12-13,1,384.63,248.84,,
1.55,1991-12-16,1,385.55,248.84,,
1.55,1991-12-17,1,385.55,248.84,,
1.59,1991-12-18,1,395.09,248.84,,
1.56,1991-12-19,1,387.46,248.84,,
1.54,1991-12-20,1,383.64,248.84,,
1.58,1991-12-23,1,393.18,248.84,,
1.6,1991-12-24,1,398.91,248.84,,
1.68,1991-12-26,1,418.99,248.84,,
1.69,1991-12-27,1,419.9,248.84,,
1.74,1991-12-30,1,433.27,248.84,,
1.73,1991-12-31,1,430.44,248.84,,
1.83,1992-01-02,1,454.26,248.84,,
1.81,1992-01-03,1,450.44,248.84,,
1.78,1992-01-06,1,442.81,248.84,,
1.81,1992-01-07,1,451.44,248.84,,
1.86,1992-01-08,1,461.9,248.84,,
1.91,1992-01-09,1,475.26,248.84,,
1.91,1992-01-10,1,475.26,248.84,,
1.9,1992-01-13,1,473.35,248.84,,
1.98,1992-01-14,1,492.43,248.84,,
1.95,1992-01-15,1,484.8,248.84,,
1.93,1992-01-16,1,479.07,248.84,,
1.99,1992-01-17,1,494.34,248.84,,
1.96,1992-01-20,1,488.62,248.84,,
1.88,1992-01-21,1,466.71,248.84,,
1.95,1992-01-22,1,484.8,248.84,,
1.98,1992-01-23,1,492.43,248.84,,
1.98,1992-01-24,1,493.35,248.84,,
1.98,1992-01-27,1,492.43,248.84,,
2,1992-01-28,1,498.16,248.84,,
1.94,1992-01-29,1,482.89,248.84,,
1.96,1992-01-30,1,486.71,248.84,,
1.99,1992-01-31,1,494.34,248.84,,
2.02,1992-02-03,1,501.98,248.84,,
2.02,1992-02-04,1,501.98,248.84,,
2.03,1992-02-05,1,504.8,248.84,,
1.97,1992-02-06,1,489.53,248.84,,
1.96,1992-02-07,1,488.62,248.84,,
1.94,1992-02-10,1,481.97,248.84,,
1.93,1992-02-11,1,480.07,248.84,,
2,1992-02-12,1,498.16,248.84,,
1.97,1992-02-13,1,490.53,248.84,,
1.97,1992-02-14,1,491.52,249.39,0.0043,
1.93,1992-02-18,1,481.02,249.39,,
1.91,1992-02-19,1,475.27,249.39,,
1.99,1992-02-20,1,495.35,249.39,,
2,1992-02-21,1,498.26,249.39,,
2.03,1992-02-24,1,506.85,249.39,,
2.11,1992-02-25,1,525.09,249.39,,
2.15,1992-02-26,1,535.6,249.39,,
2.11,1992-02-27,1,525.09,249.39,,
2.07,1992-02-28,1,517.43,249.39,,
2.07,1992-03-02,1,515.51,249.39,,
2.04,1992-03-03,1,508.77,249.39,,
2,1992-03-04,1,498.26,249.39,,
1.95,1992-03-05,1,486.77,249.39,,
1.97,1992-03-06,1,490.6,249.39,,
1.96,1992-03-09,1,488.68,249.39,,
1.96,1992-03-10,1,488.68,249.39,,
1.94,1992-03-11,1,484.85,249.39,,
1.93,1992-03-12,1,481.02,249.39,,
1.94,1992-03-13,1,483.93,249.39,,
1.95,1992-03-16,1,485.85,249.39,,
1.93,1992-03-17,1,482.01,249.39,,
1.96,1992-03-18,1,488.68,249.39,,
1.94,1992-03-19,1,482.93,249.39,,
1.94,1992-03-20,1,484.85,249.39,,
1.94,1992-03-23,1,482.93,249.39,,
2,1992-03-24,1,498.26,249.39,,
1.98,1992-03-25,1,494.43,249.39,,
1.97,1992-03-26,1,490.6,249.39,,
1.88,1992-03-27,1,467.6,249.39,,
1.79,1992-03-30,1,445.6,249.39,,
1.79,1992-03-31,1,446.52,249.39,,
1.81,1992-04-01,1,452.27,249.39,,
1.81,1992-04-02,1,450.35,249.39,,
1.81,1992-04-03,1,452.27,249.39,,
1.87,1992-04-06,1,465.69,249.39,,
1.76,1992-04-07,1,438.86,249.39,,
1.72,1992-04-08,1,428.35,249.39,,
1.76,1992-04-09,1,438.86,249.39,,
1.71,1992-04-10,1,425.44,249.39,,
1.74,1992-04-13,1,433.11,249.39,,
1.81,1992-04-14,1,450.35,249.39,,
1.86,1992-04-15,1,463.77,249.39,,
1.81,1992-04-16,1,452.27,249.39,,
1.74,1992-04-20,1,435.02,249.39,,
1.73,1992-04-21,1,431.19,249.39,,
1.77,1992-04-22,1,441.77,249.39,,
1.75,1992-04-23,1,436.94,249.39,,
1.74,1992-04-24,1,433.11,249.39,,
1.71,1992-04-27,1,427.36,249.39,,
1.67,1992-04-28,1,415.86,249.39,,
1.75,1992-04-29,1,436.94,249.39,,
1.85,1992-04-30,1,460.93,249.39,,
1.82,1992-05-01,1,454.19,249.39,,
1.86,1992-05-04,1,463.77,249.39,,
1.86,1992-05-05,1,463.77,249.39,,
1.9,1992-05-06,1,473.35,249.39,,
1.87,1992-05-07,1,465.69,249.39,,
1.91,1992-05-08,1,475.27,249.39,,
1.91,1992-05-11,1,477.18,249.39,,
1.91,1992-05-12,1,477.18,249.39,,
1.93,1992-05-13,1,481.02,249.39,,
1.89,1992-05-14,1,470.52,249.39,,
1.86,1992-05-15,1,464.77,249.39,,
1.86,1992-05-18,1,462.85,249.39,,
1.83,1992-05-19,1,455.18,249.39,,
1.84,1992-05-20,1,459.94,249.39,,
1.82,1992-05-21,1,453.27,249.39,,
1.83,1992-05-22,1,456.1,249.39,,
1.82,1992-05-26,1,454.19,249.39,,
1.85,1992-05-27,1,461.85,249.39,,
1.83,1992-05-28,1,456.1,249.39,,
1.84,1992-05-29,1,458.02,249.39,,
1.77,1992-06-01,1,442.76,249.99,0.0043,
1.74,1992-06-02,1,435.06,249.99,,
1.67,1992-06-03,1,416.82,249.99,,
1.68,1992-06-04,1,419.66,249.99,,
1.69,1992-06-05,1,422.59,249.99,,
1.67,1992-06-08,1,417.74,249.99,,
1.66,1992-06-09,1,415.81,249.99,,
1.66,1992-06-10,1,413.89,249.99,,
1.66,1992-06-11,1,414.89,249.99,,
1.68,1992-06-12,1,420.67,249.99,,
1.62,1992-06-15,1,405.26,249.99,,
1.52,1992-06-16,1,379.24,249.99,,
1.46,1992-06-17,1,365.76,249.99,,
1.39,1992-06-18,1,348.44,249.99,,
1.38,1992-06-19,1,344.59,249.99,,
1.36,1992-06-22,1,340.74,249.99,,
1.39,1992-06-23,1,348.44,249.99,,
1.42,1992-06-24,1,354.21,249.99,,
1.41,1992-06-25,1,351.36,249.99,,
1.39,1992-06-26,1,348.44,249.99,,
1.44,1992-06-29,1,359.99,249.99,,
1.48,1992-06-30,1,369.61,249.99,,
1.51,1992-07-01,1,377.31,249.99,,
1.42,1992-07-02,1,356.14,249.99,,
1.42,1992-07-06,1,356.14,249.99,,
1.36,1992-07-07,1,340.74,249.99,,
1.41,1992-07-08,1,352.29,249.99,,
1.41,1992-07-09,1,353.29,249.99,,
1.41,1992-07-10,1,352.29,249.99,,
1.45,1992-07-13,1,361.91,249.99,,
1.46,1992-07-14,1,365.76,249.99,,
1.48,1992-07-15,1,369.61,249.99,,
1.5,1992-07-16,1,375.39,249.99,,
1.39,1992-07-17,1,346.51,249.99,,
1.38,1992-07-20,1,344.59,249.99,,
1.41,1992-07-21,1,352.29,249.99,,
1.36,1992-07-22,1,340.74,249.99,,
1.38,1992-07-23,1,344.59,249.99,,
1.41,1992-07-24,1,353.29,249.99,,
1.39,1992-07-27,1,348.44,249.99,,
1.43,1992-07-28,1,358.06,249.99,,
1.46,1992-07-29,1,363.84,249.99,,
1.46,1992-07-30,1,363.84,249.99,,
1.44,1992-07-31,1,359.99,249.99,,
1.41,1992-08-03,1,352.29,249.99,,
1.4,1992-08-04,1,350.36,249.99,,
1.38,1992-08-05,1,344.59,249.99,,
1.36,1992-08-06,1,338.81,249.99,,
1.34,1992-08-07,1,334.04,249.99,,
1.36,1992-08-10,1,339.81,249.99,,
1.34,1992-08-11,1,334.96,249.99,,
1.36,1992-08-12,1,339.81,249.99,,
1.38,1992-08-13,1,344.59,249.99,,
1.38,1992-08-14,1,344.59,249.99,,
1.38,1992-08-17,1,346.59,250.77,0.0043,
1.38,1992-08-18,1,346.59,250.77,,
1.37,1992-08-19,1,344.65,250.77,,
1.38,1992-08-20,1,346.59,250.77,,
1.38,1992-08-21,1,345.66,250.77,,
1.34,1992-08-24,1,334.97,250.77,,
1.37,1992-08-25,1,343.72,250.77,,
1.37,1992-08-26,1,342.71,250.77,,
1.37,1992-08-27,1,344.65,250.77,,
1.39,1992-08-28,1,348.52,250.77,,
1.42,1992-08-31,1,356.27,250.77,,
1.44,1992-09-01,1,360.14,250.77,,
1.5,1992-09-02,1,375.63,250.77,,
1.47,1992-09-03,1,369.82,250.77,,
1.46,1992-09-04,1,365.95,250.77,,
1.47,1992-09-08,1,369.82,250.77,,
1.51,1992-09-09,1,379.5,250.77,,
1.52,1992-09-10,1,381.44,250.77,,
1.47,1992-09-11,1,368.89,250.77,,
1.53,1992-09-14,1,383.37,250.77,,
1.49,1992-09-15,1,373.69,250.77,,
1.45,1992-09-16,1,364.01,250.77,,
1.42,1992-09-17,1,356.27,250.77,,
1.44,1992-09-18,1,360.14,250.77,,
1.44,1992-09-21,1,360.14,250.77,,
1.41,1992-09-22,1,354.33,250.77,,
1.47,1992-09-23,1,367.88,250.77,,
1.43,1992-09-24,1,358.2,250.77,,
1.41,1992-09-25,1,352.39,250.77,,
1.38,1992-09-28,1,346.59,250.77,,
1.39,1992-09-29,1,347.59,250.77,,
1.39,1992-09-30,1,349.53,250.77,,
1.37,1992-10-01,1,342.71,250.77,,
1.35,1992-10-02,1,338.84,250.77,,
1.34,1992-10-05,1,336.9,250.77,,
1.38,1992-10-06,1,346.59,250.77,,
1.35,1992-10-07,1,338.84,250.77,,
1.34,1992-10-08,1,336.9,250.77,,
1.34,1992-10-09,1,335.98,250.77,,
1.36,1992-10-12,1,340.78,250.77,,
1.4,1992-10-13,1,351.46,250.77,,
1.42,1992-10-14,1,356.27,250.77,,
1.41,1992-10-15,1,352.39,250.77,,
1.51,1992-10-16,1,379.5,250.77,,
1.51,1992-10-19,1,379.5,250.77,,
1.52,1992-10-20,1,380.51,250.77,,
1.5,1992-10-21,1,375.63,250.77,,
1.51,1992-10-22,1,377.57,250.77,,
1.51,1992-10-23,1,377.57,250.77,,
1.59,1992-10-26,1,398.86,250.77,,
1.59,1992-10-27,1,398.86,250.77,,
1.61,1992-10-28,1,404.67,250.77,,
1.64,1992-10-29,1,412.42,250.77,,
1.62,1992-10-30,1,406.61,250.77,,
1.61,1992-11-02,1,404.67,250.77,,
1.61,1992-11-03,1,402.74,250.77,,
1.62,1992-11-04,1,406.61,250.77,,
1.7,1992-11-05,1,425.97,250.77,,
1.72,1992-11-06,1,431.78,250.77,,
1.71,1992-11-09,1,427.91,250.77,,
1.74,1992-11-10,1,435.65,250.77,,
1.75,1992-11-11,1,439.52,250.77,,
1.76,1992-11-12,1,440.53,250.77,,
1.74,1992-11-13,1,435.65,250.77,,
1.77,1992-11-16,1,444.4,250.77,,
1.71,1992-11-17,1,427.91,250.77,,
1.78,1992-11-18,1,447.27,250.77,,
1.8,1992-11-19,1,451.14,250.77,,
1.78,1992-11-20,1,445.33,250.77,,
1.75,1992-11-23,1,439.52,250.77,,
1.78,1992-11-24,1,445.33,250.77,,
1.74,1992-11-25,1,437.59,250.77,,
1.74,1992-11-27,1,437.59,250.77,,
1.78,1992-11-30,1,447.34,251.38,0.0043,
1.8,1992-12-01,1,453.18,251.38,,
1.77,1992-12-02,1,445.4,251.38,,
1.78,1992-12-03,1,447.34,251.38,,
1.76,1992-12-04,1,442.52,251.38,,
1.79,1992-12-07,1,449.29,251.38,,
1.8,1992-12-08,1,452.24,251.38,,
1.78,1992-12-09,1,448.35,251.38,,
1.77,1992-12-10,1,445.4,251.38,,
1.78,1992-12-11,1,447.34,251.38,,
1.77,1992-12-14,1,445.4,251.38,,
1.74,1992-12-15,1,438.63,251.38,,
1.7,1992-12-16,1,427.89,251.38,,
1.76,1992-12-17,1,442.52,251.38,,
1.8,1992-12-18,1,453.18,251.38,,
1.85,1992-12-21,1,463.91,251.38,,
1.88,1992-12-22,1,471.69,251.38,,
1.85,1992-12-23,1,464.85,251.38,,
1.83,1992-12-24,1,459.01,251.38,,
1.84,1992-12-28,1,462.9,251.38,,
1.85,1992-12-29,1,463.91,251.38,,
1.82,1992-12-30,1,457.07,251.38,,
1.85,1992-12-31,1,464.85,251.38,,
1.8,1993-01-04,1,453.18,251.38,,
1.83,1993-01-05,1,460.96,251.38,,
1.91,1993-01-06,1,480.41,251.38,,
1.89,1993-01-07,1,474.57,251.38,,
1.93,1993-01-08,1,484.3,251.38,,
1.98,1993-01-11,1,498.84,251.38,,
1.9,1993-01-12,1,478.46,251.38,,
1.97,1993-01-13,1,494.02,251.38,,
2.01,1993-01-14,1,505.69,251.38,,
1.86,1993-01-15,1,468.74,251.38,,
1.84,1993-01-18,1,462.9,251.38,,
1.85,1993-01-19,1,464.85,251.38,,
1.86,1993-01-20,1,466.79,251.38,,
1.86,1993-01-21,1,466.79,251.38,,
1.84,1993-01-22,1,462.9,251.38,,
1.86,1993-01-25,1,466.79,251.38,,
1.88,1993-01-26,1,472.63,251.38,,
1.86,1993-01-27,1,468.74,251.38,,
1.85,1993-01-28,1,465.86,251.38,,
1.84,1993-01-29,1,462.9,251.38,,
1.9,1993-02-01,1,476.52,251.38,,
1.86,1993-02-02,1,468.74,251.38,,
1.86,1993-02-03,1,466.79,251.38,,
1.84,1993-02-04,1,462.9,251.38,,
1.77,1993-02-05,1,445.4,251.38,,
1.75,1993-02-08,1,439.56,251.38,,
1.76,1993-02-09,1,442.52,251.38,,
1.73,1993-02-10,1,433.73,251.38,,
1.71,1993-02-11,1,428.9,251.38,,
1.67,1993-02-12,1,421.19,252.02,0.0043,
1.64,1993-02-16,1,414.31,252.02,,
1.67,1993-02-17,1,421.19,252.02,,
1.71,1993-02-18,1,429.95,252.02,,
1.71,1993-02-19,1,429.95,252.02,,
1.71,1993-02-22,1,430.96,252.02,,
1.68,1993-02-23,1,424.09,252.02,,
1.66,1993-02-24,1,419.24,252.02,,
1.7,1993-02-25,1,427.99,252.02,,
1.64,1993-02-26,1,414.31,252.02,,
1.65,1993-03-01,1,416.27,252.02,,
1.68,1993-03-02,1,424.09,252.02,,
1.69,1993-03-03,1,427.06,252.02,,
1.71,1993-03-04,1,429.95,252.02,,
1.71,1993-03-05,1,429.95,252.02,,
1.75,1993-03-08,1,441.67,252.02,,
1.76,1993-03-09,1,443.63,252.02,,
1.76,1993-03-10,1,443.63,252.02,,
1.76,1993-03-11,1,444.64,252.02,,
1.74,1993-03-12,1,439.72,252.02,,
1.77,1993-03-15,1,445.58,252.02,,
1.75,1993-03-16,1,441.67,252.02,,
1.71,1993-03-17,1,430.96,252.02,,
1.69,1993-03-18,1,426.04,252.02,,
1.67,1993-03-19,1,420.18,252.02,,
1.65,1993-03-22,1,416.27,252.02,,
1.64,1993-03-23,1,412.36,252.02,,
1.67,1993-03-24,1,420.18,252.02,,
1.7,1993-03-25,1,427.99,252.02,,
1.65,1993-03-26,1,416.27,252.02,,
1.58,1993-03-29,1,398.68,252.02,,
1.62,1993-03-30,1,408.45,252.02,,
1.6,1993-03-31,1,402.59,252.02,,
1.61,1993-04-01,1,404.54,252.02,,
1.55,1993-04-02,1,391.88,252.02,,
1.55,1993-04-05,1,390.86,252.02,,
1.51,1993-04-06,1,381.09,252.02,,
1.57,1993-04-07,1,394.77,252.02,,
1.54,1993-04-08,1,388.91,252.02,,
1.55,1993-04-12,1,390.86,252.02,,
1.5,1993-04-13,1,379.14,252.02,,
1.51,1993-04-14,1,381.09,252.02,,
1.47,1993-04-15,1,369.36,252.02,,
1.49,1993-04-16,1,376.24,252.02,,
1.5,1993-04-19,1,379.14,252.02,,
1.55,1993-04-20,1,390.86,252.02,,
1.54,1993-04-21,1,387.97,252.02,,
1.55,1993-04-22,1,390.86,252.02,,
1.53,1993-04-23,1,385,252.02,,
1.52,1993-04-26,1,383.04,252.02,,
1.56,1993-04-27,1,392.82,252.02,,
1.59,1993-04-28,1,401.65,252.02,,
1.57,1993-04-29,1,396.72,252.02,,
1.59,1993-04-30,1,400.63,252.02,,
1.61,1993-05-03,1,405.56,252.02,,
1.66,1993-05-04,1,417.28,252.02,,
1.69,1993-05-05,1,426.04,252.02,,
1.67,1993-05-06,1,420.18,252.02,,
