price,date,split_ratio,tri,shares_owned,dividend_value,
1.98,1/14/1992,1,492.43,248.84,,
1.95,1/15/1992,1,484.8,248.84,,
1.93,1/16/1992,1,479.07,248.84,,
1.99,1/17/1992,1,494.34,248.84,,
1.96,1/20/1992,1,488.62,248.84,,
1.88,1/21/1992,1,466.71,248.84,,
1.95,1/22/1992,1,484.8,248.84,,
1.98,1/23/1992,1,492.43,248.84,,
1.98,1/24/1992,1,493.35,248.84,,
1.98,1/27/1992,1,492.43,248.84,,
2,1/28/1992,1,498.16,248.84,,
1.94,1/29/1992,1,482.89,248.84,,
1.96,1/30/1992,1,486.71,248.84,,
1.99,1/31/1992,1,494.34,248.84,,
2.02,2/3/1992,1,501.98,248.84,,
2.02,2/4/1992,1,501.98,248.84,,
2.03,2/5/1992,1,504.8,248.84,,
1.97,2/6/1992,1,489.53,248.84,,
1.96,2/7/1992,1,488.62,248.84,,
1.94,2/10/1992,1,481.97,248.84,,
1.93,2/11/1992,1,480.07,248.84,,
2,2/12/1992,1,498.16,248.84,,
1.97,2/13/1992,1,490.53,248.84,,
1.97,2/14/1992,1,491.52,249.39,0.0043,
1.93,2/18/1992,1,481.02,249.39,,
1.91,2/19/1992,1,475.27,249.39,,
1.99,2/20/1992,1,495.35,249.39,,
2,2/21/1992,1,498.26,249.39,,
2.03,2/24/1992,1,506.85,249.39,,
2.11,2/25/1992,1,525.09,249.39,,
2.15,2/26/1992,1,535.6,249.39,,
2.11,2/27/1992,1,525.09,249.39,,
2.07,2/28/1992,1,517.43,249.39,,
2.07,3/2/1992,1,515.51,249.39,,
2.04,3/3/1992,1,508.77,249.39,,
2,3/4/1992,1,498.26,249.39,,
1.95,3/5/1992,1,486.77,249.39,,
1.97,3/6/1992,1,490.6,249.39,,
1.96,3/9/1992,1,488.68,249.39,,
1.96,3/10/1992,1,488.68,249.39,,
1.94,3/11/1992,1,484.85,249.39,,
1.93,3/12/1992,1,481.02,249.39,,
1.94,3/13/1992,1,483.93,249.39,,
1.95,3/16/1992,1,485.85,249.39,,
1.93,3/17/1992,1,482.01,249.39,,
1.96,3/18/1992,1,488.68,249.39,,
1.94,3/19/1992,1,482.93,249.39,,
1.94,3/20/1992,1,484.85,249.39,,
1.94,3/23/1992,1,482.93,249.39,,
2,3/24/1992,1,498.26,249.39,,
1.98,3/25/1992,1,494.43,249.39,,
1.97,3/26/1992,1,490.6,249.39,,
1.88,3/27/1992,1,467.6,249.39,,
1.79,3/30/1992,1,445.6,249.39,,
1.79,3/31/1992,1,446.52,249.39,,
1.81,4/1/1992,1,452.27,249.39,,
1.81,4/2/1992,1,450.35,249.39,,
1.81,4/3/1992,1,452.27,249.39,,
1.87,4/6/1992,1,465.69,249.39,,
1.76,4/7/1992,1,438.86,249.39,,
1.72,4/8/1992,1,428.35,249.39,,
1.76,4/9/1992,1,438.86,249.39,,
1.71,4/10/1992,1,425.44,249.39,,
1.74,4/13/1992,1,433.11,249.39,,
1.81,4/14/1992,1,450.35,249.39,,
1.86,4/15/1992,1,463.77,249.39,,
1.81,4/16/1992,1,452.27,249.39,,
1.74,4/20/1992,1,435.02,249.39,,
1.73,4/21/1992,1,431.19,249.39,,
1.77,4/22/1992,1,441.77,249.39,,
1.75,4/23/1992,1,436.94,249.39,,
1.74,4/24/1992,1,433.11,249.39,,
1.71,4/27/1992,1,427.36,249.39,,
1.67,4/28/1992,1,415.86,249.39,,
1.75,4/29/1992,1,436.94,249.39,,
1.85,4/30/1992,1,460.93,249.39,,
1.82,5/1/1992,1,454.19,249.39,,
1.86,5/4/1992,1,463.77,249.39,,
1.86,5/5/1992,1,463.77,249.39,,
1.9,5/6/1992,1,473.35,249.39,,
1.87,5/7/1992,1,465.69,249.39,,
1.91,5/8/1992,1,475.27,249.39,,
1.91,5/11/1992,1,477.18,249.39,,
1.91,5/12/1992,1,477.18,249.39,,
1.93,5/13/1992,1,481.02,249.39,,
1.89,5/14/1992,1,470.52,249.39,,
1.86,5/15/1992,1,464.77,249.39,,
1.86,5/18/1992,1,462.85,249.39,,
1.83,5/19/1992,1,455.18,249.39,,
1.84,5/20/1992,1,459.94,249.39,,
1.82,5/21/1992,1,453.27,249.39,,
1.83,5/22/1992,1,456.1,249.39,,
1.82,5/26/1992,1,454.19,249.39,,
1.85,5/27/1992,1,461.85,249.39,,
1.83,5/28/1992,1,456.1,249.39,,
1.84,5/29/1992,1,458.02,249.39,,
1.77,6/1/1992,1,442.76,249.99,0.0043,
1.74,6/2/1992,1,435.06,249.99,,
1.67,6/3/1992,1,416.82,249.99,,
1.68,6/4/1992,1,419.66,249.99,,
1.69,6/5/1992,1,422.59,249.99,,
1.67,6/8/1992,1,417.74,249.99,,
1.66,6/9/1992,1,415.81,249.99,,
1.66,6/10/1992,1,413.89,249.99,,
1.66,6/11/1992,1,414.89,249.99,,
1.68,6/12/1992,1,420.67,249.99,,
1.62,6/15/1992,1,405.26,249.99,,
1.52,6/16/1992,1,379.24,249.99,,
1.46,6/17/1992,1,365.76,249.99,,
1.39,6/18/1992,1,348.44,249.99,,
1.38,6/19/1992,1,344.59,249.99,,
1.36,6/22/1992,1,340.74,249.99,,
1.39,6/23/1992,1,348.44,249.99,,
1.42,6/24/1992,1,354.21,249.99,,
1.41,6/25/1992,1,351.36,249.99,,
1.39,6/26/1992,1,348.44,249.99,,
1.44,6/29/1992,1,359.99,249.99,,
1.48,6/30/1992,1,369.61,249.99,,
1.51,7/1/1992,1,377.31,249.99,,
1.42,7/2/1992,1,356.14,249.99,,
1.42,7/6/1992,1,356.14,249.99,,
1.36,7/7/1992,1,340.74,249.99,,
1.41,7/8/1992,1,352.29,249.99,,
1.41,7/9/1992,1,353.29,249.99,,
1.41,7/10/1992,1,352.29,249.99,,
1.45,7/13/1992,1,361.91,249.99,,
1.46,7/14/1992,1,365.76,249.99,,
1.48,7/15/1992,1,369.61,249.99,,
1.5,7/16/1992,1,375.39,249.99,,
1.39,7/17/1992,1,346.51,249.99,,
1.38,7/20/1992,1,344.59,249.99,,
1.41,7/21/1992,1,352.29,249.99,,
1.36,7/22/1992,1,340.74,249.99,,
1.38,7/23/1992,1,344.59,249.99,,
1.41,7/24/1992,1,353.29,249.99,,
1.39,7/27/1992,1,348.44,249.99,,
1.43,7/28/1992,1,358.06,249.99,,
1.46,7/29/1992,1,363.84,249.99,,
1.46,7/30/1992,1,363.84,249.99,,
1.44,7/31/1992,1,359.99,249.99,,
1.41,8/3/1992,1,352.29,249.99,,
1.4,8/4/1992,1,350.36,249.99,,
1.38,8/5/1992,1,344.59,249.99,,
1.36,8/6/1992,1,338.81,249.99,,
1.34,8/7/1992,1,334.04,249.99,,
1.36,8/10/1992,1,339.81,249.99,,
1.34,8/11/1992,1,334.96,249.99,,
1.36,8/12/1992,1,339.81,249.99,,
1.38,8/13/1992,1,344.59,249.99,,
1.38,8/14/1992,1,344.59,249.99,,
1.38,8/17/1992,1,346.59,250.77,0.0043,
1.38,8/18/1992,1,346.59,250.77,,
1.37,8/19/1992,1,344.65,250.77,,
1.38,8/20/1992,1,346.59,250.77,,
1.38,8/21/1992,1,345.66,250.77,,
1.34,8/24/1992,1,334.97,250.77,,
1.37,8/25/1992,1,343.72,250.77,,
1.37,8/26/1992,1,342.71,250.77,,
1.37,8/27/1992,1,344.65,250.77,,
1.39,8/28/1992,1,348.52,250.77,,
1.42,8/31/1992,1,356.27,250.77,,
1.44,9/1/1992,1,360.14,250.77,,
1.5,9/2/1992,1,375.63,250.77,,
1.47,9/3/1992,1,369.82,250.77,,
1.46,9/4/1992,1,365.95,250.77,,
1.47,9/8/1992,1,369.82,250.77,,
1.51,9/9/1992,1,379.5,250.77,,
1.52,9/10/1992,1,381.44,250.77,,
1.47,9/11/1992,1,368.89,250.77,,
1.53,9/14/1992,1,383.37,250.77,,
1.49,9/15/1992,1,373.69,250.77,,
1.45,9/16/1992,1,364.01,250.77,,
1.42,9/17/1992,1,356.27,250.77,,
1.44,9/18/1992,1,360.14,250.77,,
1.44,9/21/1992,1,360.14,250.77,,
1.41,9/22/1992,1,354.33,250.77,,
1.47,9/23/1992,1,367.88,250.77,,
1.43,9/24/1992,1,358.2,250.77,,
1.41,9/25/1992,1,352.39,250.77,,
1.38,9/28/1992,1,346.59,250.77,,
1.39,9/29/1992,1,347.59,250.77,,
1.39,9/30/1992,1,349.53,250.77,,
1.37,10/1/1992,1,342.71,250.77,,
1.35,10/2/1992,1,338.84,250.77,,
1.34,10/5/1992,1,336.9,250.77,,
1.38,10/6/1992,1,346.59,250.77,,
1.35,10/7/1992,1,338.84,250.77,,
1.34,10/8/1992,1,336.9,250.77,,
1.34,10/9/1992,1,335.98,250.77,,
1.36,10/12/1992,1,340.78,250.77,,
1.4,10/13/1992,1,351.46,250.77,,
1.42,10/14/1992,1,356.27,250.77,,
1.41,10/15/1992,1,352.39,250.77,,
1.51,10/16/1992,1,379.5,250.77,,
1.51,10/19/1992,1,379.5,250.77,,
1.52,10/20/1992,1,380.51,250.77,,
1.5,10/21/1992,1,375.63,250.77,,
1.51,10/22/1992,1,377.57,250.77,,
1.51,10/23/1992,1,377.57,250.77,,
1.59,10/26/1992,1,398.86,250.77,,
1.59,10/27/1992,1,398.86,250.77,,
1.61,10/28/1992,1,404.67,250.77,,
1.64,10/29/1992,1,412.42,250.77,,
1.62,10/30/1992,1,406.61,250.77,,
1.61,11/2/1992,1,404.67,250.77,,
1.61,11/3/1992,1,402.74,250.77,,
1.62,11/4/1992,1,406.61,250.77,,
1.7,11/5/1992,1,425.97,250.77,,
1.72,11/6/1992,1,431.78,250.77,,
1.71,11/9/1992,1,427.91,250.77,,
1.74,11/10/1992,1,435.65,250.77,,
1.75,11/11/1992,1,439.52,250.77,,
1.76,11/12/1992,1,440.53,250.77,,
1.74,11/13/1992,1,435.65,250.77,,
1.77,11/16/1992,1,444.4,250.77,,
1.71,11/17/1992,1,427.91,250.77,,
1.78,11/18/1992,1,447.27,250.77,,
1.8,11/19/1992,1,451.14,250.77,,
1.78,11/20/1992,1,445.33,250.77,,
1.75,11/23/1992,1,439.52,250.77,,
1.78,11/24/1992,1,445.33,250.77,,
1.74,11/25/1992,1,437.59,250.77,,
1.74,11/27/1992,1,437.59,250.77,,
1.78,11/30/1992,1,447.34,251.38,0.0043,
1.8,12/1/1992,1,453.18,251.38,,
1.77,12/2/1992,1,445.4,251.38,,
1.78,12/3/1992,1,447.34,251.38,,
1.76,12/4/1992,1,442.52,251.38,,
1.79,12/7/1992,1,449.29,251.38,,
1.8,12/8/1992,1,452.24,251.38,,
1.78,12/9/1992,1,448.35,251.38,,
1.77,12/10/1992,1,445.4,251.38,,
1.78,12/11/1992,1,447.34,251.38,,
1.77,12/14/1992,1,445.4,251.38,,
1.74,12/15/1992,1,438.63,251.38,,
1.7,12/16/1992,1,427.89,251.38,,
1.76,12/17/1992,1,442.52,251.38,,
1.8,12/18/1992,1,453.18,251.38,,
1.85,12/21/1992,1,463.91,251.38,,
1.88,12/22/1992,1,471.69,251.38,,
1.85,12/23/1992,1,464.85,251.38,,
1.83,12/24/1992,1,459.01,251.38,,
1.84,12/28/1992,1,462.9,251.38,,
1.85,12/29/1992,1,463.91,251.38,,
1.82,12/30/1992,1,457.07,251.38,,
1.85,12/31/1992,1,464.85,251.38,,
1.8,1/4/1993,1,453.18,251.38,,
1.83,1/5/1993,1,460.96,251.38,,
1.91,1/6/1993,1,480.41,251.38,,
1.89,1/7/1993,1,474.57,251.38,,
1.93,1/8/1993,1,484.3,251.38,,
1.98,1/11/1993,1,498.84,251.38,,
1.9,1/12/1993,1,478.46,251.38,,
1.97,1/13/1993,1,494.02,251.38,,
2.01,1/14/1993,1,505.69,251.38,,
1.86,1/15/1993,1,468.74,251.38,,
1.84,1/18/1993,1,462.9,251.38,,
1.85,1/19/1993,1,464.85,251.38,,
1.86,1/20/1993,1,466.79,251.38,,
1.86,1/21/1993,1,466.79,251.38,,
1.84,1/22/1993,1,462.9,251.38,,
1.86,1/25/1993,1,466.79,251.38,,
1.88,1/26/1993,1,472.63,251.38,,
1.86,1/27/1993,1,468.74,251.38,,
1.85,1/28/1993,1,465.86,251.38,,
1.84,1/29/1993,1,462.9,251.38,,
1.9,2/1/1993,1,476.52,251.38,,
1.86,2/2/1993,1,468.74,251.38,,
1.86,2/3/1993,1,466.79,251.38,,
1.84,2/4/1993,1,462.9,251.38,,
1.77,2/5/1993,1,445.4,251.38,,
1.75,2/8/1993,1,439.56,251.38,,
1.76,2/9/1993,1,442.52,251.38,,
1.73,2/10/1993,1,433.73,251.38,,
1.71,2/11/1993,1,428.9,251.38,,
1.67,2/12/1993,1,421.19,252.02,0.0043,
1.64,2/16/1993,1,414.31,252.02,,
1.67,2/17/1993,1,421.19,252.02,,
1.71,2/18/1993,1,429.95,252.02,,
1.71,2/19/1993,1,429.95,252.02,,
1.71,2/22/1993,1,430.96,252.02,,
1.68,2/23/1993,1,424.09,252.02,,
1.66,2/24/1993,1,419.24,252.02,,
1.7,2/25/1993,1,427.99,252.02,,
1.64,2/26/1993,1,414.31,252.02,,
1.65,3/1/1993,1,416.27,252.02,,
1.68,3/2/1993,1,424.09,252.02,,
1.69,3/3/1993,1,427.06,252.02,,
1.71,3/4/1993,1,429.95,252.02,,
1.71,3/5/1993,1,429.95,252.02,,
1.75,3/8/1993,1,441.67,252.02,,
1.76,3/9/1993,1,443.63,252.02,,
1.76,3/10/1993,1,443.63,252.02,,
1.76,3/11/1993,1,444.64,252.02,,
1.74,3/12/1993,1,439.72,252.02,,
1.77,3/15/1993,1,445.58,252.02,,
1.75,3/16/1993,1,441.67,252.02,,
1.71,3/17/1993,1,430.96,252.02,,
1.69,3/18/1993,1,426.04,252.02,,
1.67,3/19/1993,1,420.18,252.02,,
1.65,3/22/1993,1,416.27,252.02,,
1.64,3/23/1993,1,412.36,252.02,,
1.67,3/24/1993,1,420.18,252.02,,
1.7,3/25/1993,1,427.99,252.02,,
1.65,3/26/1993,1,416.27,252.02,,
1.58,3/29/1993,1,398.68,252.02,,
1.62,3/30/1993,1,408.45,252.02,,
1.6,3/31/1993,1,402.59,252.02,,
1.61,4/1/1993,1,404.54,252.02,,
1.55,4/2/1993,1,391.88,252.02,,
1.55,4/5/1993,1,390.86,252.02,,
1.51,4/6/1993,1,381.09,252.02,,
1.57,4/7/1993,1,394.77,252.02,,
1.54,4/8/1993,1,388.91,252.02,,
1.55,4/12/1993,1,390.86,252.02,,
1.5,4/13/1993,1,379.14,252.02,,
1.51,4/14/1993,1,381.09,252.02,,
1.47,4/15/1993,1,369.36,252.02,,
1.49,4/16/1993,1,376.24,252.02,,
1.5,4/19/1993,1,379.14,252.02,,
1.55,4/20/1993,1,390.86,252.02,,
1.54,4/21/1993,1,387.97,252.02,,
1.55,4/22/1993,1,390.86,252.02,,
1.53,4/23/1993,1,385,252.02,,
1.52,4/26/1993,1,383.04,252.02,,
1.56,4/27/1993,1,392.82,252.02,,
1.59,4/28/1993,1,401.65,252.02,,
1.57,4/29/1993,1,396.72,252.02,,
1.59,4/30/1993,1,400.63,252.02,,
1.61,5/3/1993,1,405.56,252.02,,
1.66,5/4/1993,1,417.28,252.02,,
1.69,5/5/1993,1,426.04,252.02,,
1.67,5/6/1993,1,420.18,252.02,,
1.7,5/7/1993,1,427.99,252.02,,
1.71,5/10/1993,1,429.95,252.02,,
1.69,5/11/1993,1,426.04,252.02,,
1.65,5/12/1993,1,416.27,252.02,,
1.72,5/13/1993,1,433.86,252.02,,
1.72,5/14/1993,1,433.86,252.02,,
1.73,5/17/1993,1,435.81,252.02,,
1.72,5/18/1993,1,433.86,252.02,,
1.78,5/19/1993,1,447.54,252.02,,
1.82,5/20/1993,1,459.26,252.02,,
1.78,5/21/1993,1,449.49,252.02,,
1.79,5/24/1993,1,450.51,252.02,,
1.75,5/25/1993,1,440.74,252.02,,
1.79,5/26/1993,1,451.45,252.02,,
1.78,5/27/1993,1,449.49,252.02,,
1.76,5/28/1993,1,444.71,252.64,0.0043,
1.77,6/1/1993,1,447.62,252.64,,
1.77,6/2/1993,1,447.62,252.64,,
1.75,6/3/1993,1,442.75,252.64,,
1.71,6/4/1993,1,430.97,252.64,,
1.58,6/7/1993,1,398.54,252.64,,
1.54,6/8/1993,1,388.72,252.64,,
1.38,6/9/1993,1,347.49,252.64,,
1.38,6/10/1993,1,349.46,252.64,,
1.36,6/11/1993,1,343.57,252.64,,
1.39,6/14/1993,1,350.48,252.64,,
1.31,6/15/1993,1,329.82,252.64,,
1.31,6/16/1993,1,331.79,252.64,,
1.28,6/17/1993,1,323.93,252.64,,
1.27,6/18/1993,1,321.97,252.64,,
1.23,6/21/1993,1,311.21,252.64,,
1.29,6/22/1993,1,324.95,252.64,,
1.26,6/23/1993,1,318.04,252.64,,
1.3,6/24/1993,1,327.86,252.64,,
1.24,6/25/1993,1,314.12,252.64,,
1.25,6/28/1993,1,315.14,252.64,,
1.21,6/29/1993,1,306.26,252.64,,
1.23,6/30/1993,1,310.19,252.64,,
1.18,7/1/1993,1,298.41,252.64,,
1.2,7/2/1993,1,302.34,252.64,,
1.17,7/6/1993,1,296.45,252.64,,
1.13,7/7/1993,1,286.63,252.64,,
1.13,7/8/1993,1,286.63,252.64,,
1.14,7/9/1993,1,288.6,252.64,,
1.18,7/12/1993,1,298.41,252.64,,
1.16,7/13/1993,1,292.52,252.64,,
1.16,7/14/1993,1,292.52,252.64,,
1.11,7/15/1993,1,280.74,252.64,,
0.85,7/16/1993,1,215.96,252.64,,
0.8,7/19/1993,1,201.19,252.64,,
0.84,7/20/1993,1,211.01,252.64,,
0.82,7/21/1993,1,206.14,252.64,,
0.82,7/22/1993,1,208.1,252.64,,
0.82,7/23/1993,1,206.14,252.64,,
0.84,7/26/1993,1,211.01,252.64,,
0.82,7/27/1993,1,208.1,252.64,,
0.84,7/28/1993,1,211.01,252.64,,
0.85,7/29/1993,1,213.99,252.64,,
0.86,7/30/1993,1,217.92,252.64,,
0.89,8/2/1993,1,223.81,252.64,,
0.9,8/3/1993,1,227.74,252.64,,
0.94,8/4/1993,1,237.55,252.64,,
0.92,8/5/1993,1,231.66,252.64,,
0.91,8/6/1993,1,229.7,252.64,,
0.92,8/9/1993,1,233.62,252.64,,
0.89,8/10/1993,1,223.81,252.64,,
0.85,8/11/1993,1,215.96,252.64,,
0.82,8/12/1993,1,208.1,252.64,,
0.85,8/13/1993,1,214.93,252.64,,
0.86,8/16/1993,1,217.98,253.9,0.0043,
0.89,8/17/1993,1,224.88,253.9,,
0.89,8/18/1993,1,225.91,253.9,,
0.86,8/19/1993,1,217.98,253.9,,
0.87,8/20/1993,1,221.95,253.9,,
0.89,8/23/1993,1,224.88,253.9,,
0.87,8/24/1993,1,221.95,253.9,,
0.85,8/25/1993,1,216,253.9,,
0.84,8/26/1993,1,212.99,253.9,,
0.83,8/27/1993,1,210.06,253.9,,
0.81,8/30/1993,1,206.09,253.9,,
0.83,8/31/1993,1,210.06,253.9,,
0.82,9/1/1993,1,207.05,253.9,,
0.8,9/2/1993,1,204.11,253.9,,
0.8,9/3/1993,1,204.11,253.9,,
0.82,9/7/1993,1,208.08,253.9,,
0.84,9/8/1993,1,212.04,253.9,,
0.81,9/9/1993,1,206.09,253.9,,
0.82,9/10/1993,1,208.08,253.9,,
0.79,9/13/1993,1,200.15,253.9,,
0.76,9/14/1993,1,192.22,253.9,,
0.76,9/15/1993,1,194.2,253.9,,
0.77,9/16/1993,1,196.19,253.9,,
0.79,9/17/1993,1,200.15,253.9,,
0.78,9/20/1993,1,197.14,253.9,,
0.76,9/21/1993,1,194.2,253.9,,
0.8,9/22/1993,1,202.13,253.9,,
0.77,9/23/1993,1,196.19,253.9,,
0.78,9/24/1993,1,198.17,253.9,,
0.77,9/27/1993,1,196.19,253.9,,
0.77,9/28/1993,1,196.19,253.9,,
0.75,9/29/1993,1,189.21,253.9,,
0.73,9/30/1993,1,185.25,253.9,,
0.71,10/1/1993,1,180.33,253.9,,
0.71,10/4/1993,1,180.33,253.9,,
0.73,10/5/1993,1,186.28,253.9,,
0.74,10/6/1993,1,187.23,253.9,,
0.72,10/7/1993,1,182.31,253.9,,
0.71,10/8/1993,1,179.3,253.9,,
0.74,10/11/1993,1,188.26,253.9,,
0.75,10/12/1993,1,190.24,253.9,,
0.75,10/13/1993,1,190.24,253.9,,
0.74,10/14/1993,1,188.26,253.9,,
0.88,10/15/1993,1,223.93,253.9,,
0.89,10/18/1993,1,224.88,253.9,,
0.87,10/19/1993,1,219.97,253.9,,
0.87,10/20/1993,1,219.97,253.9,,
0.94,10/21/1993,1,239.78,253.9,,
0.94,10/22/1993,1,239.78,253.9,,
0.94,10/25/1993,1,237.8,253.9,,
0.93,10/26/1993,1,235.82,253.9,,
0.99,10/27/1993,1,251.67,253.9,,
0.97,10/28/1993,1,245.73,253.9,,
0.96,10/29/1993,1,243.75,253.9,,
0.98,11/1/1993,1,249.69,253.9,,
1.02,11/2/1993,1,259.6,253.9,,
0.99,11/3/1993,1,250.64,253.9,,
1.01,11/4/1993,1,255.64,253.9,,
0.99,11/5/1993,1,252.62,253.9,,
0.96,11/8/1993,1,243.75,253.9,,
0.94,11/9/1993,1,238.75,253.9,,
0.96,11/10/1993,1,243.75,253.9,,
0.98,11/11/1993,1,248.66,253.9,,
0.99,11/12/1993,1,251.67,253.9,,
1,11/15/1993,1,253.65,253.9,,
1.06,11/16/1993,1,269.51,253.9,,
1.05,11/17/1993,1,265.54,253.9,,
1.05,11/18/1993,1,265.54,253.9,,
1.03,11/19/1993,1,263.62,254.96,0.0043,
1.02,11/22/1993,1,259.63,254.96,,
1.03,11/23/1993,1,263.62,254.96,,
1.03,11/24/1993,1,263.62,254.96,,
1.02,11/26/1993,1,260.67,254.96,,
0.99,11/29/1993,1,253.64,254.96,,
0.99,11/30/1993,1,251.64,254.96,,
0.99,12/1/1993,1,251.64,254.96,,
0.99,12/2/1993,1,253.64,254.96,,
0.99,12/3/1993,1,251.64,254.96,,
1.01,12/6/1993,1,257.63,254.96,,
1.01,12/7/1993,1,257.63,254.96,,
1,12/8/1993,1,254.6,254.96,,
0.94,12/9/1993,1,239.66,254.96,,
0.89,12/10/1993,1,225.68,254.96,,
0.92,12/13/1993,1,235.66,254.96,,
0.91,12/14/1993,1,232.63,254.96,,
0.93,12/15/1993,1,237.66,254.96,,
0.92,12/16/1993,1,234.63,254.96,,
0.92,12/17/1993,1,235.66,254.96,,
0.89,12/20/1993,1,227.68,254.96,,
0.86,12/21/1993,1,219.69,254.96,,
0.88,12/22/1993,1,223.68,254.96,,
0.85,12/23/1993,1,217.69,254.96,,
0.89,12/27/1993,1,227.68,254.96,,
0.91,12/28/1993,1,232.63,254.96,,
0.89,12/29/1993,1,227.68,254.96,,
0.93,12/30/1993,1,237.66,254.96,,
0.92,12/31/1993,1,233.67,254.96,,
0.94,1/3/1994,1,238.62,254.96,,
0.99,1/4/1994,1,251.64,254.96,,
1.06,1/5/1994,1,269.62,254.96,,
1.03,1/6/1994,1,261.63,254.96,,
1.04,1/7/1994,1,264.66,254.96,,
1.05,1/10/1994,1,268.66,254.96,,
1,1/11/1994,1,254.6,254.96,,
0.96,1/12/1994,1,243.65,254.96,,
0.96,1/13/1994,1,244.61,254.96,,
0.97,1/14/1994,1,247.65,254.96,,
0.95,1/17/1994,1,242.61,254.96,,
0.92,1/18/1994,1,234.63,254.96,,
0.92,1/19/1994,1,233.67,254.96,,
0.94,1/20/1994,1,238.62,254.96,,
1.05,1/21/1994,1,266.66,254.96,,
1.1,1/24/1994,1,279.6,254.96,,
1.06,1/25/1994,1,270.65,254.96,,
1.05,1/26/1994,1,267.62,254.96,,
1.07,1/27/1994,1,272.65,254.96,,
1.07,1/28/1994,1,271.61,254.96,,
1.03,1/31/1994,1,261.63,254.96,,
1.04,2/1/1994,1,265.62,254.96,,
1.03,2/2/1994,1,263.62,254.96,,
1.05,2/3/1994,1,267.62,254.96,,
1.05,2/4/1994,1,267.62,254.96,,
1.15,2/7/1994,1,293.64,255.92,0.0043,
1.12,2/8/1994,1,287.61,255.92,,
1.14,2/9/1994,1,291.63,255.92,,
1.15,2/10/1994,1,293.64,255.92,,
1.16,2/11/1994,1,297.66,255.92,,
1.16,2/14/1994,1,297.66,255.92,,
1.17,2/15/1994,1,298.71,255.92,,
1.16,2/16/1994,1,295.65,255.92,,
1.16,2/17/1994,1,297.66,255.92,,
1.14,2/18/1994,1,291.63,255.92,,
1.17,2/22/1994,1,299.67,255.92,,
1.17,2/23/1994,1,299.67,255.92,,
1.15,2/24/1994,1,294.69,255.92,,
1.13,2/25/1994,1,289.62,255.92,,
1.15,2/28/1994,1,293.64,255.92,,
1.14,3/1/1994,1,291.63,255.92,,
1.12,3/2/1994,1,286.64,255.92,,
1.12,3/3/1994,1,287.61,255.92,,
1.16,3/4/1994,1,295.65,255.92,,
1.19,3/7/1994,1,304.74,255.92,,
1.16,3/8/1994,1,297.66,255.92,,
1.18,3/9/1994,1,301.68,255.92,,
1.17,3/10/1994,1,299.67,255.92,,
1.17,3/11/1994,1,299.67,255.92,,
1.2,3/14/1994,1,306.75,255.92,,
1.18,3/15/1994,1,302.73,255.92,,
1.16,3/16/1994,1,295.65,255.92,,
1.15,3/17/1994,1,293.64,255.92,,
1.14,3/18/1994,1,292.67,255.92,,
1.12,3/21/1994,1,285.59,255.92,,
1.1,3/22/1994,1,281.57,255.92,,
1.1,3/23/1994,1,282.62,255.92,,
1.09,3/24/1994,1,278.6,255.92,,
1.03,3/25/1994,1,263.47,255.92,,
1.05,3/28/1994,1,267.49,255.92,,
1.03,3/29/1994,1,263.47,255.92,,
1.02,3/30/1994,1,261.46,255.92,,
1.05,3/31/1994,1,267.49,255.92,,
1.05,4/4/1994,1,267.49,255.92,,
1.05,4/5/1994,1,269.5,255.92,,
1.05,4/6/1994,1,269.5,255.92,,
1.05,4/7/1994,1,268.54,255.92,,
1.05,4/8/1994,1,269.5,255.92,,
1.05,4/11/1994,1,269.5,255.92,,
1.01,4/12/1994,1,257.44,255.92,,
1,4/13/1994,1,255.43,255.92,,
0.99,4/14/1994,1,253.41,255.92,,
0.95,4/15/1994,1,243.36,255.92,,
0.93,4/18/1994,1,238.29,255.92,,
0.91,4/19/1994,1,233.3,255.92,,
0.89,4/20/1994,1,227.27,255.92,,
0.93,4/21/1994,1,238.29,255.92,,
0.94,4/22/1994,1,239.34,255.92,,
0.97,4/25/1994,1,249.39,255.92,,
0.98,4/26/1994,1,251.4,255.92,,
0.95,4/28/1994,1,243.36,255.92,,
0.94,4/29/1994,1,241.35,255.92,,
0.97,5/2/1994,1,249.39,255.92,,
0.95,5/3/1994,1,243.36,255.92,,
1.04,5/4/1994,1,265.48,255.92,,
1.03,5/5/1994,1,264.52,255.92,,
1.02,5/6/1994,1,259.93,255.92,,
0.98,5/9/1994,1,251.4,255.92,,
0.97,5/10/1994,1,249.39,255.92,,
0.95,5/11/1994,1,243.36,255.92,,
0.93,5/12/1994,1,238.85,255.92,,
0.94,5/13/1994,1,241.35,255.92,,
0.93,5/16/1994,1,237.33,255.92,,
0.92,5/17/1994,1,236.28,255.92,,
0.96,5/18/1994,1,246.34,255.92,,
1.01,5/19/1994,1,258.48,255.92,,
0.98,5/20/1994,1,249.88,255.92,,
0.96,5/23/1994,1,245.37,255.92,,
0.97,5/24/1994,1,247.38,255.92,,
0.98,5/25/1994,1,251.4,255.92,,
0.96,5/26/1994,1,245.37,255.92,,
0.94,5/27/1994,1,242.93,257.08,0.0043,
0.92,5/31/1994,1,237.33,257.08,,
0.89,6/1/1994,1,229.22,257.08,,
0.86,6/2/1994,1,222.08,257.08,,
0.87,6/3/1994,1,224.11,257.08,,
0.86,6/6/1994,1,222.08,257.08,,
