price,date,split_ratio,tri,shares_owned,tri_2,tri_2,dividend_value,,,,
1.13,10/29/2001,1,297.11,262.27,594.22,1188.44,,,,,
1.13,10/30/2001,1,296.61,262.27,593.22,1186.44,,,,,
1.13,10/31/2001,1,295.93,262.27,591.86,1183.72,,,,,
1.19,11/1/2001,1,313.29,262.27,626.58,1253.16,,,,,
1.19,11/2/2001,1,312.96,262.27,625.92,1251.84,,,,,
1.23,11/5/2001,1,321.38,262.27,642.76,1285.52,,,,,
1.26,11/6/2001,1,329.81,262.27,659.62,1319.24,,,,,
1.26,11/7/2001,1,330.15,262.27,660.3,1320.6,,,,,
1.2,11/8/2001,1,315.32,262.27,630.64,1261.28,,,,,
1.2,11/9/2001,1,315.32,262.27,630.64,1261.28,,,,,
1.2,11/12/2001,1,315.99,262.27,631.98,1263.96,,,,,
1.24,11/13/2001,1,326.44,262.27,652.88,1305.76,,,,,
1.26,11/14/2001,1,330.48,262.27,660.96,1321.92,,,,,
1.25,11/15/2001,1,327.79,262.27,655.58,1311.16,,,,,
1.22,11/16/2001,1,319.7,262.27,639.4,1278.8,,,,,
1.29,11/19/2001,1,337.06,262.27,674.12,1348.24,,,,,
1.25,11/20/2001,1,329.13,262.27,658.26,1316.52,,,,,
1.26,11/21/2001,1,331.66,262.27,663.32,1326.64,,,,,
1.27,11/23/2001,1,334.36,262.27,668.72,1337.44,,,,,
1.37,11/26/2001,1,360.14,262.27,720.28,1440.56,,,,,
1.35,11/27/2001,1,353.91,262.27,707.82,1415.64,,,,,
1.32,11/28/2001,1,345.99,262.27,691.98,1383.96,,,,,
1.31,11/29/2001,1,344.13,262.27,688.26,1376.52,,,,,
1.37,11/30/2001,1,358.96,262.27,717.92,1435.84,,,,,
1.35,12/3/2001,1,354.75,262.27,709.5,1419,,,,,
1.44,12/4/2001,1,377.5,262.27,755,1510,,,,,
1.53,12/5/2001,1,400.42,262.27,800.84,1601.68,,,,,
1.46,12/6/2001,1,383.91,262.27,767.82,1535.64,,,,,
1.45,12/7/2001,1,379.86,262.27,759.72,1519.44,,,,,
1.45,12/10/2001,1,379.86,262.27,759.72,1519.44,,,,,
1.4,12/11/2001,1,367.05,262.27,734.1,1468.2,,,,,
1.38,12/12/2001,1,362.17,262.27,724.34,1448.68,,,,,
1.35,12/13/2001,1,353.91,262.27,707.82,1415.64,,,,,
1.31,12/14/2001,1,343.63,262.27,687.26,1374.52,,,,,
1.32,12/17/2001,1,347.5,262.27,695,1390,,,,,
1.35,12/18/2001,1,354.08,262.27,708.16,1416.32,,,,,
1.39,12/19/2001,1,364.36,262.27,728.72,1457.44,,,,,
1.33,12/20/2001,1,348.35,262.27,696.7,1393.4,,,,,
1.35,12/21/2001,1,353.91,262.27,707.82,1415.64,,,,,
1.37,12/24/2001,1,359.98,262.27,719.96,1439.92,,,,,
1.38,12/26/2001,1,362.17,262.27,724.34,1448.68,,,,,
1.42,12/27/2001,1,371.94,262.27,743.88,1487.76,,,,,
1.44,12/28/2001,1,378.01,262.27,756.02,1512.04,,,,,
1.41,12/31/2001,1,369.08,262.27,738.16,1476.32,,,,,
1.5,1/2/2002,1,392.67,262.27,785.34,1570.68,,,,,
1.52,1/3/2002,1,397.39,262.27,794.78,1589.56,,,,,
1.52,1/4/2002,1,399.24,262.27,798.48,1596.96,,,,,
1.47,1/7/2002,1,385.93,262.27,771.86,1543.72,,,,,
1.45,1/8/2002,1,381.04,262.27,762.08,1524.16,,,,,
1.39,1/9/2002,1,364.86,262.27,729.72,1459.44,,,,,
1.36,1/10/2002,1,357.78,262.27,715.56,1431.12,,,,,
1.35,1/11/2002,1,354.75,262.27,709.5,1419,,,,,
1.36,1/14/2002,1,356.44,262.27,712.88,1425.76,,,,,
1.39,1/15/2002,1,365.7,262.27,731.4,1462.8,,,,,
1.34,1/16/2002,1,350.2,262.27,700.4,1400.8,,,,,
1.44,1/17/2002,1,378.85,262.27,757.7,1515.4,,,,,
1.42,1/18/2002,1,373.63,262.27,747.26,1494.52,,,,,
1.4,1/22/2002,1,367.73,262.27,735.46,1470.92,,,,,
1.48,1/23/2002,1,387.95,262.27,775.9,1551.8,,,,,
1.49,1/24/2002,1,391.15,262.27,782.3,1564.6,,,,,
1.49,1/25/2002,1,391.83,262.27,783.66,1567.32,,,,,
1.5,1/28/2002,1,392.16,262.27,784.32,1568.64,,,,,
1.48,1/29/2002,1,388.79,262.27,777.58,1555.16,,,,,
1.55,1/30/2002,1,405.98,262.27,811.96,1623.92,,,,,
1.59,1/31/2002,1,416.6,262.27,833.2,1666.4,,,,,
1.57,2/1/2002,1,411.38,262.27,822.76,1645.52,,,,,
1.63,2/4/2002,1,427.22,262.27,854.44,1708.88,,,,,
1.64,2/5/2002,1,428.9,262.27,857.8,1715.6,,,,,
1.59,2/6/2002,1,415.76,262.27,831.52,1663.04,,,,,
1.56,2/7/2002,1,409.52,262.27,819.04,1638.08,,,,,
1.54,2/8/2002,1,404.97,262.27,809.94,1619.88,,,,,
1.61,2/11/2002,1,420.98,262.27,841.96,1683.92,,,,,
1.59,2/12/2002,1,416.43,262.27,832.86,1665.72,,,,,
1.61,2/13/2002,1,421.49,262.27,842.98,1685.96,,,,,
1.58,2/14/2002,1,414.58,262.27,829.16,1658.32,,,,,
1.54,2/15/2002,1,402.78,262.27,805.56,1611.12,,,,,
1.45,2/19/2002,1,381.21,262.27,762.42,1524.84,,,,,
1.49,2/20/2002,1,389.8,262.27,779.6,1559.2,,,,,
1.38,2/21/2002,1,362.33,262.27,724.66,1449.32,,,,,
1.46,2/22/2002,1,383.23,262.27,766.46,1532.92,,,,,
1.53,2/25/2002,1,401.26,262.27,802.52,1605.04,,,,,
1.52,2/26/2002,1,398.9,262.27,797.8,1595.6,,,,,
1.41,2/27/2002,1,370.09,262.27,740.18,1480.36,,,,,
1.39,2/28/2002,1,365.7,262.27,731.4,1462.8,,,,,
1.51,3/1/2002,1,395.2,262.27,790.4,1580.8,,,,,
1.56,3/4/2002,1,409.35,262.27,818.7,1637.4,,,,,
1.51,3/5/2002,1,396.55,262.27,793.1,1586.2,,,,,
1.55,3/6/2002,1,405.65,262.27,811.3,1622.6,,,,,
1.57,3/7/2002,1,410.87,262.27,821.74,1643.48,,,,,
1.58,3/8/2002,1,415.59,262.27,831.18,1662.36,,,,,
1.61,3/11/2002,1,422.33,262.27,844.66,1689.32,,,,,
1.59,3/12/2002,1,416.6,262.27,833.2,1666.4,,,,,
1.57,3/13/2002,1,412.72,262.27,825.44,1650.88,,,,,
1.57,3/14/2002,1,411.71,262.27,823.42,1646.84,,,,,
1.6,3/15/2002,1,420.48,262.27,840.96,1681.92,,,,,
1.59,3/18/2002,1,416.94,262.27,833.88,1667.76,,,,,
1.6,3/19/2002,1,418.79,262.27,837.58,1675.16,,,,,
1.6,3/20/2002,1,419.97,262.27,839.94,1679.88,,,,,
1.56,3/21/2002,1,409.02,262.27,818.04,1636.08,,,,,
1.55,3/22/2002,1,405.98,262.27,811.96,1623.92,,,,,
1.5,3/25/2002,1,393.51,262.27,787.02,1574.04,,,,,
1.51,3/26/2002,1,395.37,262.27,790.74,1581.48,,,,,
1.51,3/27/2002,1,395.53,262.27,791.06,1582.12,,,,,
1.52,3/28/2002,1,398.9,262.27,797.8,1595.6,,,,,
1.57,4/1/2002,1,412.22,262.27,824.44,1648.88,,,,,
1.55,4/2/2002,1,405.65,262.27,811.3,1622.6,,,,,
1.53,4/3/2002,1,400.25,262.27,800.5,1601,,,,,
1.6,4/4/2002,1,419.63,262.27,839.26,1678.52,,,,,
1.59,4/5/2002,1,416.94,262.27,833.88,1667.76,,,,,
1.58,4/8/2002,1,413.9,262.27,827.8,1655.6,,,,,
1.55,4/9/2002,1,406.15,262.27,812.3,1624.6,,,,,
1.58,4/10/2002,1,415.59,262.27,831.18,1662.36,,,,,
1.6,4/11/2002,1,418.96,262.27,837.92,1675.84,,,,,
1.61,4/12/2002,1,422.33,262.27,844.66,1689.32,,,,,
1.61,4/15/2002,1,421.32,262.27,842.64,1685.28,,,,,
1.65,4/16/2002,1,433.79,262.27,867.58,1735.16,,,,,
1.68,4/17/2002,1,440.03,262.27,880.06,1760.12,,,,,
1.63,4/18/2002,1,428.23,262.27,856.46,1712.92,,,,,
1.61,4/19/2002,1,420.98,262.27,841.96,1683.92,,,,,
1.58,4/22/2002,1,413.4,262.27,826.8,1653.6,,,,,
1.56,4/23/2002,1,408.68,262.27,817.36,1634.72,,,,,
1.53,4/24/2002,1,400.59,262.27,801.18,1602.36,,,,,
1.55,4/25/2002,1,406.49,262.27,812.98,1625.96,,,,,
1.48,4/26/2002,1,387.78,262.27,775.56,1551.12,,,,,
1.54,4/29/2002,1,403.79,262.27,807.58,1615.16,,,,,
1.56,4/30/2002,1,409.02,262.27,818.04,1636.08,,,,,
1.54,5/1/2002,1,404.13,262.27,808.26,1616.52,,,,,
1.52,5/2/2002,1,399.24,262.27,798.48,1596.96,,,,,
1.51,5/3/2002,1,396.21,262.27,792.42,1584.84,,,,,
1.46,5/6/2002,1,381.72,262.27,763.44,1526.88,,,,,
1.44,5/7/2002,1,378.68,262.27,757.36,1514.72,,,,,
1.57,5/8/2002,1,410.7,262.27,821.4,1642.8,,,,,
1.55,5/9/2002,1,407.67,262.27,815.34,1630.68,,,,,
1.5,5/10/2002,1,393.01,262.27,786.02,1572.04,,,,,
1.54,5/13/2002,1,403.46,262.27,806.92,1613.84,,,,,
1.65,5/14/2002,1,431.6,262.27,863.2,1726.4,,,,,
1.62,5/15/2002,1,426.04,262.27,852.08,1704.16,,,,,
1.62,5/16/2002,1,424.86,262.27,849.72,1699.44,,,,,
1.61,5/17/2002,1,421.49,262.27,842.98,1685.96,,,,,
1.59,5/20/2002,1,416.94,262.27,833.88,1667.76,,,,,
1.51,5/21/2002,1,395.37,262.27,790.74,1581.48,,,,,
1.56,5/22/2002,1,409.86,262.27,819.72,1639.44,,,,,
1.62,5/23/2002,1,424.35,262.27,848.7,1697.4,,,,,
1.55,5/24/2002,1,406.99,262.27,813.98,1627.96,,,,,
1.54,5/28/2002,1,404.13,262.27,808.26,1616.52,,,,,
1.54,5/29/2002,1,404.13,262.27,808.26,1616.52,,,,,
1.56,5/30/2002,1,407.84,262.27,815.68,1631.36,,,,,
1.5,5/31/2002,1,392.67,262.27,785.34,1570.68,,,,,
1.47,6/3/2002,1,386.1,262.27,772.2,1544.4,,,,,
1.46,6/4/2002,1,383.91,262.27,767.82,1535.64,,,,,
1.46,6/5/2002,1,382.89,262.27,765.78,1531.56,,,,,
1.42,6/6/2002,1,373.46,262.27,746.92,1493.84,,,,,
1.38,6/7/2002,1,360.65,262.27,721.3,1442.6,,,,,
1.38,6/10/2002,1,362,262.27,724,1448,,,,,
1.31,6/11/2002,1,344.81,262.27,689.62,1379.24,,,,,
1.29,6/12/2002,1,338.57,262.27,677.14,1354.28,,,,,
1.26,6/13/2002,1,329.3,262.27,658.6,1317.2,,,,,
1.29,6/14/2002,1,338.74,262.27,677.48,1354.96,,,,,
1.32,6/17/2002,1,346.16,262.27,692.32,1384.64,,,,,
1.29,6/18/2002,1,339.58,262.27,679.16,1358.32,,,,,
1.1,6/19/2002,1,288.52,262.27,577.04,1154.08,,,,,
1.1,6/20/2002,1,288.35,262.27,576.7,1153.4,,,,,
1.08,6/21/2002,1,283.97,262.27,567.94,1135.88,,,,,
1.11,6/24/2002,1,291.05,262.27,582.1,1164.2,,,,,
1.1,6/25/2002,1,288.86,262.27,577.72,1155.44,,,,,
1.06,6/26/2002,1,278.91,262.27,557.82,1115.64,,,,,
1.1,6/27/2002,1,287.51,262.27,575.02,1150.04,,,,,
1.14,6/28/2002,1,298.63,262.27,597.26,1194.52,,,,,
1.1,7/1/2002,1,287.51,262.27,575.02,1150.04,,,,,
1.09,7/2/2002,1,285.49,262.27,570.98,1141.96,,,,,
1.13,7/3/2002,1,295.77,262.27,591.54,1183.08,,,,,
1.2,7/5/2002,1,315.82,262.27,631.64,1263.28,,,,,
1.16,7/8/2002,1,303.52,262.27,607.04,1214.08,,,,,
1.13,7/9/2002,1,295.43,262.27,590.86,1181.72,,,,,
1.11,7/10/2002,1,291.89,262.27,583.78,1167.56,,,,,
1.18,7/11/2002,1,308.41,262.27,616.82,1233.64,,,,,
1.12,7/12/2002,1,294.92,262.27,589.84,1179.68,,,,,
1.17,7/15/2002,1,307.23,262.27,614.46,1228.92,,,,,
1.15,7/16/2002,1,300.99,262.27,601.98,1203.96,,,,,
1,7/17/2002,1,263.41,262.27,526.82,1053.64,,,,,
0.96,7/18/2002,1,252.62,262.27,505.24,1010.48,,,,,
0.96,7/19/2002,1,252.12,262.27,504.24,1008.48,,,,,
0.96,7/22/2002,1,251.44,262.27,502.88,1005.76,,,,,
0.93,7/23/2002,1,243.86,262.27,487.72,975.44,,,,,
0.98,7/24/2002,1,256.16,262.27,512.32,1024.64,,,,,
0.92,7/25/2002,1,242.01,262.27,484.02,968.04,,,,,
0.92,7/26/2002,1,241.67,262.27,483.34,966.68,,,,,
0.97,7/29/2002,1,253.13,262.27,506.26,1012.52,,,,,
0.99,7/30/2002,1,260.04,262.27,520.08,1040.16,,,,,
0.98,7/31/2002,1,257.17,262.27,514.34,1028.68,,,,,
0.95,8/1/2002,1,249.42,262.27,498.84,997.68,,,,,
0.93,8/2/2002,1,243.52,262.27,487.04,974.08,,,,,
0.9,8/5/2002,1,235.77,262.27,471.54,943.08,,,,,
0.95,8/6/2002,1,248.41,262.27,496.82,993.64,,,,,
0.97,8/7/2002,1,253.3,262.27,506.6,1013.2,,,,,
0.98,8/8/2002,1,257.85,262.27,515.7,1031.4,,,,,
0.96,8/9/2002,1,252.79,262.27,505.58,1011.16,,,,,
0.96,8/12/2002,1,252.62,262.27,505.24,1010.48,,,,,
0.94,8/13/2002,1,245.88,262.27,491.76,983.52,,,,,
0.97,8/14/2002,1,255.66,262.27,511.32,1022.64,,,,,
1,8/15/2002,1,263.07,262.27,526.14,1052.28,,,,,
1.02,8/16/2002,1,266.44,262.27,532.88,1065.76,,,,,
1.03,8/19/2002,1,269.31,262.27,538.62,1077.24,,,,,
1.02,8/20/2002,1,268.13,262.27,536.26,1072.52,,,,,
1.04,8/21/2002,1,271.67,262.27,543.34,1086.68,,,,,
1.03,8/22/2002,1,269.14,262.27,538.28,1076.56,,,,,
1.01,8/23/2002,1,265.09,262.27,530.18,1060.36,,,,,
1,8/26/2002,1,261.72,262.27,523.44,1046.88,,,,,
0.95,8/27/2002,1,250.26,262.27,500.52,1001.04,,,,,
0.94,8/28/2002,1,247.74,262.27,495.48,990.96,,,,,
0.94,8/29/2002,1,247.74,262.27,495.48,990.96,,,,,
0.95,8/30/2002,1,248.58,262.27,497.16,994.32,,,,,
0.9,9/3/2002,1,236.78,262.27,473.56,947.12,,,,,
0.93,9/4/2002,1,244.03,262.27,488.06,976.12,,,,,
0.91,9/5/2002,1,238.97,262.27,477.94,955.88,,,,,
0.92,9/6/2002,1,242.34,262.27,484.68,969.36,,,,,
0.92,9/9/2002,1,242.17,262.27,484.34,968.68,,,,,
0.92,9/10/2002,1,241.5,262.27,483,966,,,,,
0.92,9/11/2002,1,240.83,262.27,481.66,963.32,,,,,
0.91,9/12/2002,1,238.3,262.27,476.6,953.2,,,,,
0.91,9/13/2002,1,238.8,262.27,477.6,955.2,,,,,
0.93,9/16/2002,1,244.37,262.27,488.74,977.48,,,,,
0.95,9/17/2002,1,249.42,262.27,498.84,997.68,,,,,
0.97,9/18/2002,1,253.13,262.27,506.26,1012.52,,,,,
0.94,9/19/2002,1,245.71,262.27,491.42,982.84,,,,,
0.96,9/20/2002,1,250.6,262.27,501.2,1002.4,,,,,
0.95,9/23/2002,1,250.26,262.27,500.52,1001.04,,,,,
0.94,9/24/2002,1,246.72,262.27,493.44,986.88,,,,,
0.96,9/25/2002,1,251.61,262.27,503.22,1006.44,,,,,
0.94,9/26/2002,1,247.74,262.27,495.48,990.96,,,,,
0.95,9/27/2002,1,248.07,262.27,496.14,992.28,,,,,
0.93,9/30/2002,1,244.37,262.27,488.74,977.48,,,,,
0.93,10/1/2002,1,244.53,262.27,489.06,978.12,,,,,
0.91,10/2/2002,1,238.8,262.27,477.6,955.2,,,,,
0.92,10/3/2002,1,240.99,262.27,481.98,963.96,,,,,
0.9,10/4/2002,1,236.44,262.27,472.88,945.76,,,,,
0.88,10/7/2002,1,232.06,262.27,464.12,928.24,,,,,
0.88,10/8/2002,1,230.71,262.27,461.42,922.84,,,,,
0.87,10/9/2002,1,229.2,262.27,458.4,916.8,,,,,
0.91,10/10/2002,1,237.96,262.27,475.92,951.84,,,,,
0.93,10/11/2002,1,244.53,262.27,489.06,978.12,,,,,
0.95,10/14/2002,1,248.92,262.27,497.84,995.68,,,,,
0.97,10/15/2002,1,255.49,262.27,510.98,1021.96,,,,,
0.94,10/16/2002,1,245.38,262.27,490.76,981.52,,,,,
0.91,10/17/2002,1,237.79,262.27,475.58,951.16,,,,,
0.92,10/18/2002,1,241.67,262.27,483.34,966.68,,,,,
0.94,10/21/2002,1,245.38,262.27,490.76,981.52,,,,,
0.94,10/22/2002,1,247.74,262.27,495.48,990.96,,,,,
0.96,10/23/2002,1,250.77,262.27,501.54,1003.08,,,,,
0.94,10/24/2002,1,247.57,262.27,495.14,990.28,,,,,
0.99,10/25/2002,1,259.87,262.27,519.74,1039.48,,,,,
1,10/28/2002,1,263.07,262.27,526.14,1052.28,,,,,
0.99,10/29/2002,1,260.21,262.27,520.42,1040.84,,,,,
1.03,10/30/2002,1,269.31,262.27,538.62,1077.24,,,,,
1.03,10/31/2002,1,270.82,262.27,541.64,1083.28,,,,,
1.05,11/1/2002,1,275.71,262.27,551.42,1102.84,,,,,
1.09,11/4/2002,1,284.64,262.27,569.28,1138.56,,,,,
1.09,11/5/2002,1,284.81,262.27,569.62,1139.24,,,,,
1.11,11/6/2002,1,290.2,262.27,580.4,1160.8,,,,,
1.03,11/7/2002,1,269.64,262.27,539.28,1078.56,,,,,
1.02,11/8/2002,1,266.95,262.27,533.9,1067.8,,,,,
0.97,11/11/2002,1,255.49,262.27,510.98,1021.96,,,,,
1,11/12/2002,1,263.58,262.27,527.16,1054.32,,,,,
1,11/13/2002,1,262.73,262.27,525.46,1050.92,,,,,
1.05,11/14/2002,1,274.7,262.27,549.4,1098.8,,,,,
1.02,11/15/2002,1,268.8,262.27,537.6,1075.2,,,,,
1.01,11/18/2002,1,263.75,262.27,527.5,1055,,,,,
0.98,11/19/2002,1,257.34,262.27,514.68,1029.36,,,,,
1,11/20/2002,1,261.72,262.27,523.44,1046.88,,,,,
1.05,11/21/2002,1,275.54,262.27,551.08,1102.16,,,,,
1.03,11/22/2002,1,269.81,262.27,539.62,1079.24,,,,,
1.03,11/25/2002,1,269.14,262.27,538.28,1076.56,,,,,
0.99,11/26/2002,1,259.7,262.27,519.4,1038.8,,,,,
1.01,11/27/2002,1,264.93,262.27,529.86,1059.72,,,,,
1,11/29/2002,1,261.22,262.27,522.44,1044.88,,,,,
0.98,12/2/2002,1,255.82,262.27,511.64,1023.28,,,,,
0.97,12/3/2002,1,255.49,262.27,510.98,1021.96,,,,,
0.96,12/4/2002,1,252.29,262.27,504.58,1009.16,,,,,
0.94,12/5/2002,1,246.56,262.27,493.12,986.24,,,,,
0.96,12/6/2002,1,251.95,262.27,503.9,1007.8,,,,,
0.95,12/9/2002,1,248.58,262.27,497.16,994.32,,,,,
0.98,12/10/2002,1,257.51,262.27,515.02,1030.04,,,,,
1,12/11/2002,1,261.05,262.27,522.1,1044.2,,,,,
0.98,12/12/2002,1,255.99,262.27,511.98,1023.96,,,,,
0.95,12/13/2002,1,249.25,262.27,498.5,997,,,,,
0.95,12/16/2002,1,250.26,262.27,500.52,1001.04,,,,,
0.97,12/17/2002,1,254.14,262.27,508.28,1016.56,,,,,
0.94,12/18/2002,1,245.54,262.27,491.08,982.16,,,,,
0.91,12/19/2002,1,239.31,262.27,478.62,957.24,,,,,
0.91,12/20/2002,1,238.3,262.27,476.6,953.2,,,,,
0.93,12/23/2002,1,244.2,262.27,488.4,976.8,,,,,
0.92,12/24/2002,1,242.01,262.27,484.02,968.04,,,,,
0.93,12/26/2002,1,242.68,262.27,485.36,970.72,,,,,
0.9,12/27/2002,1,236.95,262.27,473.9,947.8,,,,,
0.9,12/30/2002,1,237.12,262.27,474.24,948.48,,,,,
0.92,12/31/2002,1,241.5,262.27,483,966,,,,,
0.95,1/2/2003,1,249.42,262.27,498.84,997.68,,,,,
0.96,1/3/2003,1,251.11,262.27,502.22,1004.44,,,,,
0.96,1/6/2003,1,251.11,262.27,502.22,1004.44,,,,,
0.95,1/7/2003,1,250.26,262.27,500.52,1001.04,,,,,
0.93,1/8/2003,1,245.21,262.27,490.42,980.84,,,,,
0.94,1/9/2003,1,247.4,262.27,494.8,989.6,,,,,
0.95,1/10/2003,1,248.07,262.27,496.14,992.28,,,,,
0.94,1/13/2003,1,246.56,262.27,493.12,986.24,,,,,
0.94,1/14/2003,1,246.22,262.27,492.44,984.88,,,,,
0.93,1/15/2003,1,243.19,262.27,486.38,972.76,,,,,
0.94,1/16/2003,1,246.39,262.27,492.78,985.56,,,,,
0.91,1/17/2003,1,237.62,262.27,475.24,950.48,,,,,
0.9,1/21/2003,1,236.28,262.27,472.56,945.12,,,,,
0.89,1/22/2003,1,233.92,262.27,467.84,935.68,,,,,
0.91,1/23/2003,1,238.8,262.27,477.6,955.2,,,,,
0.89,1/24/2003,1,232.57,262.27,465.14,930.28,,,,,
0.91,1/27/2003,1,238.13,262.27,476.26,952.52,,,,,
0.94,1/28/2003,1,245.71,262.27,491.42,982.84,,,,,
0.94,1/29/2003,1,245.71,262.27,491.42,982.84,,,,,
0.92,1/30/2003,1,241.33,262.27,482.66,965.32,,,,,
0.92,1/31/2003,1,242.01,262.27,484.02,968.04,,,,,
0.94,2/3/2003,1,247.06,262.27,494.12,988.24,,,,,
0.94,2/4/2003,1,246.05,262.27,492.1,984.2,,,,,
0.93,2/5/2003,1,243.52,262.27,487.04,974.08,,,,,
0.93,2/6/2003,1,243.19,262.27,486.38,972.76,,,,,
0.91,2/7/2003,1,238.47,262.27,476.94,953.88,,,,,
0.92,2/10/2003,1,241.84,262.27,483.68,967.36,,,,,
0.92,2/11/2003,1,241.84,262.27,483.68,967.36,,,,,
0.92,2/12/2003,1,242.51,262.27,485.02,970.04,,,,,
0.93,2/13/2003,1,245.04,262.27,490.08,980.16,,,,,
0.94,2/14/2003,1,247.23,262.27,494.46,988.92,,,,,
0.98,2/18/2003,1,257.34,262.27,514.68,1029.36,,,,,
0.95,2/19/2003,1,250.26,262.27,500.52,1001.04,,,,,
0.95,2/20/2003,1,248.92,262.27,497.84,995.68,,,,,
0.96,2/21/2003,1,252.79,262.27,505.58,1011.16,,,,,
0.95,2/24/2003,1,248.41,262.27,496.82,993.64,,,,,
0.97,2/25/2003,1,253.13,262.27,506.26,1012.52,,,,,
0.93,2/26/2003,1,244.37,262.27,488.74,977.48,,,,,
0.95,2/27/2003,1,250.43,262.27,500.86,1001.72,,,,,
0.96,2/28/2003,1,252.96,262.27,505.92,1011.84,,,,,
0.94,3/3/2003,1,246.89,262.27,493.78,987.56,,,,,
0.94,3/4/2003,1,245.38,262.27,490.76,981.52,,,,,
0.94,3/5/2003,1,246.39,262.27,492.78,985.56,,,,,
0.94,3/6/2003,1,245.38,262.27,490.76,981.52,,,,,
0.93,3/7/2003,1,244.87,262.27,489.74,979.48,,,,,
0.92,3/10/2003,1,242.17,262.27,484.34,968.68,,,,,
0.91,3/11/2003,1,239.81,262.27,479.62,959.24,,,,,
0.91,3/12/2003,1,239.65,262.27,479.3,958.6,,,,,
0.95,3/13/2003,1,248.07,262.27,496.14,992.28,,,,,
0.95,3/14/2003,1,249.08,262.27,498.16,996.32,,,,,
0.96,3/17/2003,1,252.96,262.27,505.92,1011.84,,,,,
0.96,3/18/2003,1,252.79,262.27,505.58,1011.16,,,,,
0.96,3/19/2003,1,251.95,262.27,503.9,1007.8,,,,,
0.96,3/20/2003,1,251.27,262.27,502.54,1005.08,,,,,
0.96,3/21/2003,1,252.79,262.27,505.58,1011.16,,,,,
0.92,3/24/2003,1,242.17,262.27,484.34,968.68,,,,,
0.93,3/25/2003,1,245.21,262.27,490.42,980.84,,,,,
0.93,3/26/2003,1,242.85,262.27,485.7,971.4,,,,,
0.93,3/27/2003,1,244.2,262.27,488.4,976.8,,,,,
0.94,3/28/2003,1,245.54,262.27,491.08,982.16,,,,,
0.91,3/31/2003,1,238.3,262.27,476.6,953.2,,,,,
0.91,4/1/2003,1,238.64,262.27,477.28,954.56,,,,,
0.94,4/2/2003,1,246.05,262.27,492.1,984.2,,,,,
0.93,4/3/2003,1,243.69,262.27,487.38,974.76,,,,,
0.93,4/4/2003,1,242.85,262.27,485.7,971.4,,,,,
0.93,4/7/2003,1,244.2,262.27,488.4,976.8,,,,,
0.93,4/8/2003,1,243.52,262.27,487.04,974.08,,,,,
0.91,4/9/2003,1,239.14,262.27,478.28,956.56,,,,,
0.92,4/10/2003,1,242.17,262.27,484.34,968.68,,,,,
0.85,4/11/2003,1,222.46,262.27,444.92,889.84,,,,,
0.87,4/14/2003,1,228.86,262.27,457.72,915.44,,,,,
0.86,4/15/2003,1,225.66,262.27,451.32,902.64,,,,,
0.85,4/16/2003,1,223.13,262.27,446.26,892.52,,,,,
0.84,4/17/2003,1,221.11,262.27,442.22,884.44,,,,,
0.84,4/21/2003,1,221.45,262.27,442.9,885.8,,,,,
0.87,4/22/2003,1,227.68,262.27,455.36,910.72,,,,,
0.87,4/23/2003,1,228.86,262.27,457.72,915.44,,,,,
0.86,4/24/2003,1,226.5,262.27,453,906,,,,,
0.86,4/25/2003,1,224.98,262.27,449.96,899.92,,,,,
0.89,4/28/2003,1,233.58,262.27,467.16,934.32,,,,,
0.9,4/29/2003,1,236.95,262.27,473.9,947.8,,,,,
0.91,4/30/2003,1,239.65,262.27,479.3,958.6,,,,,
0.92,5/1/2003,1,242.01,262.27,484.02,968.04,,,,,
0.93,5/2/2003,1,243.52,262.27,487.04,974.08,,,,,
1.03,5/5/2003,1,271.16,262.27,542.32,1084.64,,,,,
1.12,5/6/2003,1,294.92,262.27,589.84,1179.68,,,,,
1.13,5/7/2003,1,297.45,262.27,594.9,1189.8,,,,,
1.16,5/8/2003,1,303.35,262.27,606.7,1213.4,,,,,
1.18,5/9/2003,1,308.41,262.27,616.82,1233.64,,,,,
1.19,5/12/2003,1,312.79,262.27,625.58,1251.16,,,,,
1.2,5/13/2003,1,314.64,262.27,629.28,1258.56,,,,,
1.19,5/14/2003,1,312.62,262.27,625.24,1250.48,,,,,
1.2,5/15/2003,1,315.65,262.27,631.3,1262.6,,,,,
1.21,5/16/2003,1,316.83,262.27,633.66,1267.32,,,,,
1.16,5/19/2003,1,305.04,262.27,610.08,1220.16,,,,,
1.14,5/20/2003,1,299.81,262.27,599.62,1199.24,,,,,
1.15,5/21/2003,1,300.82,262.27,601.64,1203.28,,,,,
1.17,5/22/2003,1,307.39,262.27,614.78,1229.56,,,,,
1.18,5/23/2003,1,308.74,262.27,617.48,1234.96,,,,,
1.21,5/27/2003,1,318.18,262.27,636.36,1272.72,,,,,
1.17,5/28/2003,1,308.07,262.27,616.14,1232.28,,,,,
1.16,5/29/2003,1,305.04,262.27,610.08,1220.16,,,,,
1.15,5/30/2003,1,302.51,262.27,605.02,1210.04,,,,,
1.12,6/2/2003,1,294.08,262.27,588.16,1176.32,,,,,
1.11,6/3/2003,1,291.72,262.27,583.44,1166.88,,,,,
1.13,6/4/2003,1,296.61,262.27,593.22,1186.44,,,,,
1.13,6/5/2003,1,297.28,262.27,594.56,1189.12,,,,,
1.1,6/6/2003,1,289.02,262.27,578.04,1156.08,,,,,
